systemId,Code,Quantity,Amount,Sale Date,Transaction ID
21427,9337,12,297.120000000,2022-05-27,401773
24825,594,6,175.320000000,2022-05-27,401650
26465,850,4,199.600000000,2022-05-27,401713
26465,9337,18,469.440000000,2022-05-27,401713
14492,850,8,422.880000000,2022-05-27,401814
14492,9337,12,297.120000000,2022-05-27,401814
26048,1058,6,189.360000000,2022-05-27,401799
27911,594,18,525.960000000,2022-05-27,401900
21124,1114,20,160.000000000,2022-05-27,401556
21124,1114,20,160.000000000,2022-05-27,401764
26545,1101,8,300.000000000,2022-05-27,401806
27558,1101,7,255.570000000,2022-05-27,401766
6452,594,6,175.320000000,2022-05-27,401770
18442,1114,100,847.000000000,2022-05-27,401753
18442,1115,32,443.520000000,2022-05-27,401753
18442,9549,44,353.320000000,2022-05-27,401753
16948,594,6,175.320000000,2022-05-27,401836
2144,1113,24,332.640000000,2022-05-27,401851
2144,1114,40,338.800000000,2022-05-27,401851
2144,1115,16,221.760000000,2022-05-27,401851
2144,1116,18,219.600000000,2022-05-27,401851
2144,9550,22,202.620000000,2022-05-27,401851
18045,594,18,526.500000000,2022-05-27,401857
26680,9549,22,187.000000000,2022-05-27,401771
11986,1113,12,168.000000000,2022-05-27,401816
23965,1101,8,292.080000000,2022-05-27,401618
16957,9337,12,286.080000000,2022-05-27,401639
25842,1072,2,111.520000000,2022-05-27,401695
18847,1115,16,0.000000000,2022-05-27,401643
18847,1113,60,831.600000000,2022-05-27,401642
18847,1120,12,252.480000000,2022-05-27,401642
22738,1120,12,252.480000000,2022-05-27,401476
23142,1113,12,166.320000000,2022-05-27,401486
18258,1113,24,307.440000000,2022-05-27,401683
18258,1120,10,194.500000000,2022-05-27,401683
18258,9549,22,186.780000000,2022-05-27,401683
18250,1113,36,461.160000000,2022-05-27,401688
18250,1120,20,389.000000000,2022-05-27,401688
18250,9549,22,186.780000000,2022-05-27,401688
24813,594,30,876.600000000,2022-05-27,401648
24813,850,3,158.580000000,2022-05-27,401648
27507,1135,2,110.120000000,2022-05-27,401751
20388,1113,12,166.320000000,2022-05-27,401834
20388,1120,10,210.400000000,2022-05-27,401834
20385,1114,20,169.400000000,2022-05-27,401797
18876,1058,18,568.080000000,2022-05-27,401247
18876,9337,36,938.880000000,2022-05-27,401247
16887,1115,16,221.760000000,2022-05-27,401519
16887,9550,22,186.780000000,2022-05-27,401519
7130,1115,16,221.760000000,2022-05-27,401585
7130,9549,22,176.660000000,2022-05-27,401585
26472,9337,6,156.480000000,2022-05-27,401614
9702,1095,36,1571.040000000,2022-05-27,401864
27914,1113,12,166.320000000,2022-05-27,401902
27914,1114,20,169.400000000,2022-05-27,401902
27914,1115,16,221.760000000,2022-05-27,401902
17226,1114,20,169.400000000,2022-05-27,401588
17226,9549,22,176.660000000,2022-05-27,401588
14951,1095,16,672.000000000,2022-05-27,401560
18576,9549,22,176.660000000,2022-05-27,401562
21969,9549,22,176.660000000,2022-05-27,401724
25323,9549,2,16.060000000,2022-05-27,401583
20062,1113,60,831.600000000,2022-05-27,401603
20062,1114,20,169.400000000,2022-05-27,401608
20062,1113,6,0.000000000,2022-05-27,401818
18549,1113,12,153.720000000,2022-05-27,401689
17420,1113,24,307.440000000,2022-05-27,401687
17420,1120,10,194.500000000,2022-05-27,401687
17420,9549,22,186.780000000,2022-05-27,401687
11956,1113,36,504.000000000,2022-05-27,401838
11956,1120,10,200.000000000,2022-05-27,401838
11956,9549,22,187.000000000,2022-05-27,401838
11956,9550,22,192.940000000,2022-05-27,401838
14491,1113,12,166.320000000,2022-05-27,401712
14491,1114,20,169.400000000,2022-05-27,401712
26203,9337,12,312.960000000,2022-05-27,401714
2349,1113,24,332.640000000,2022-05-27,401694
2349,1115,16,221.760000000,2022-05-27,401694
2349,1120,20,420.800000000,2022-05-27,401694
2349,9549,22,186.780000000,2022-05-27,401694
2349,1114,20,150.200000000,2022-05-27,401811
2349,9550,22,186.780000000,2022-05-27,401811
2349,1113,36,498.960000000,2022-05-27,401894
2349,1115,16,221.760000000,2022-05-27,401894
2349,1120,40,841.600000000,2022-05-27,401894
2349,9549,22,186.780000000,2022-05-27,401894
2349,1114,40,280.000000000,2022-05-27,401897
6586,1113,48,665.280000000,2022-05-27,401887
6586,1114,40,300.400000000,2022-05-27,401887
6586,1115,32,443.520000000,2022-05-27,401887
6586,1120,20,420.800000000,2022-05-27,401887
6586,9549,66,560.340000000,2022-05-27,401887
6586,9550,88,747.120000000,2022-05-27,401887
19483,614,2,400.020000000,2022-05-27,401674
19483,1116,54,646.920000000,2022-05-27,401674
21023,1000,20,580.000000000,2022-05-27,401778
21023,1101,48,1803.360000000,2022-05-27,401846
26678,9337,24,583.440000000,2022-05-27,401788
3182,9337,6,148.500000000,2022-05-27,401863
21494,1114,100,847.000000000,2022-05-27,401905
27678,1101,16,624.000000000,2022-05-27,401828
20549,1113,24,354.480000000,2022-05-27,401604
20549,1115,48,614.880000000,2022-05-27,401604
20549,1117,18,232.020000000,2022-05-27,401604
20549,9549,22,202.620000000,2022-05-27,401604
18848,9337,12,285.960000000,2022-05-27,401631
6088,594,12,306.360000000,2022-05-27,401767
23867,1113,24,354.480000000,2022-05-27,401609
23867,1115,16,204.960000000,2022-05-27,401609
23867,9549,22,202.620000000,2022-05-27,401609
6148,1095,12,523.680000000,2022-05-27,401821
15855,1113,24,332.640000000,2022-05-27,401852
15855,9549,22,176.660000000,2022-05-27,401852
17170,614,1,184.260000000,2022-05-27,401835
17170,1095,6,245.160000000,2022-05-27,401835
17170,1116,18,205.560000000,2022-05-27,401868
18315,1114,40,313.200000000,2022-05-27,401644
18315,1115,32,409.920000000,2022-05-27,401644
18315,9549,22,174.900000000,2022-05-27,401644
2144,1113,24,332.640000000,2022-05-27,401907
2144,1114,40,338.800000000,2022-05-27,401907
2144,1115,16,221.760000000,2022-05-27,401907
2144,1116,18,219.600000000,2022-05-27,401907
16887,1115,16,221.760000000,2022-05-27,401906
11984,1113,12,168.000000000,2022-05-27,401908
11984,1120,5,100.000000000,2022-05-27,401908
11984,9549,22,187.000000000,2022-05-27,401908
24091,1113,120,1308.000000000,2022-05-27,401890
24091,1120,100,1690.000000000,2022-05-27,401890
11208,1095,30,1248.900000000,2022-05-27,401721
23870,1113,12,177.240000000,2022-05-27,401607
23870,1115,16,204.960000000,2022-05-27,401607
18483,1114,40,338.800000000,2022-05-27,401765
18483,1115,32,443.520000000,2022-05-27,401765
18483,1117,18,232.560000000,2022-05-27,401765
18483,9549,44,353.320000000,2022-05-27,401765
16045,1095,30,1079.700000000,2022-05-27,401855
26305,1113,24,332.640000000,2022-05-27,401681
26305,1115,16,221.760000000,2022-05-27,401681
27423,1101,8,312.000000000,2022-05-27,401700
11956,1113,36,504.000000000,2022-05-27,401909
11956,1120,10,200.000000000,2022-05-27,401909
11956,9549,22,187.000000000,2022-05-27,401909
2349,1114,20,150.200000000,2022-05-27,401910
6586,1113,48,665.280000000,2022-05-27,401911
6586,1114,40,300.400000000,2022-05-27,401911
6586,1115,32,443.520000000,2022-05-27,401911
6586,1120,20,420.800000000,2022-05-27,401911
6586,9549,66,560.340000000,2022-05-27,401911
27647,9337,12,285.840000000,2022-05-27,401580
5008,594,24,718.800000000,2022-05-27,401654
21919,9337,24,720.000000000,2022-05-27,401680
19445,1095,12,490.680000000,2022-05-27,401690
20064,9549,1,0.000000000,2022-05-27,401662
3122,594,6,175.320000000,2022-05-27,401727
3122,1058,6,189.360000000,2022-05-27,401727
26123,9337,12,335.880000000,2022-05-27,401630
22451,1120,10,210.400000000,2022-05-27,401675
16874,1113,12,0.000000000,2022-05-27,401596
16874,1113,60,831.600000000,2022-05-27,401597
21369,1120,10,210.400000000,2022-05-27,401587
16434,9337,12,312.960000000,2022-05-27,401715
6249,594,60,1979.400000000,2022-05-27,401699
3891,9337,36,1079.640000000,2022-05-27,401615
4744,1058,6,196.680000000,2022-05-27,401629
4744,9337,18,503.820000000,2022-05-27,401629
22146,9337,180,3447.000000000,2022-05-27,401611
22146,9337,180,3447.000000000,2022-05-27,401606
17096,1101,8,292.160000000,2022-05-27,401726
26226,9337,6,145.860000000,2022-05-27,401856
27835,9337,6,145.860000000,2022-05-27,401571
27105,9337,12,291.720000000,2022-05-27,401710
26241,9337,12,291.720000000,2022-05-27,401709
20107,1000,10,290.000000000,2022-05-27,401785
26357,1095,6,261.840000000,2022-05-27,401645
12596,9549,22,187.000000000,2022-05-27,401849
26969,1113,12,158.040000000,2022-05-27,401447
26969,1114,20,142.600000000,2022-05-27,401447
26969,9549,22,177.540000000,2022-05-27,401447
27141,1113,12,158.040000000,2022-05-27,401435
27141,1120,10,199.900000000,2022-05-27,401435
27141,9549,22,177.540000000,2022-05-27,401435
26795,1113,12,158.040000000,2022-05-27,401443
26795,1120,10,199.900000000,2022-05-27,401443
26795,9549,22,177.540000000,2022-05-27,401443
24942,1114,20,169.400000000,2022-05-27,401579
20327,1115,16,221.760000000,2022-05-27,401581
23120,1113,12,166.320000000,2022-05-27,401638
23120,9549,22,176.660000000,2022-05-27,401638
15928,9337,10,243.100000000,2022-05-27,401626
23270,9549,1,8.030000000,2022-05-27,401927
27616,594,6,175.320000000,2022-05-27,401950
19939,594,12,326.760000000,2022-05-27,401964
19939,9337,12,291.600000000,2022-05-27,401964
20627,594,6,175.320000000,2022-05-28,402047
22494,594,6,175.320000000,2022-05-28,402082
8271,9337,6,167.940000000,2022-05-28,401976
19661,594,18,459.540000000,2022-05-28,401973
26389,1058,5,157.800000000,2022-05-28,402034
20669,9337,12,291.960000000,2022-05-28,402073
21194,594,6,175.320000000,2022-05-28,402078
5046,594,6,186.000000000,2022-05-28,402029
11468,9337,30,645.000000000,2022-05-28,401919
23629,1114,20,170.000000000,2022-05-28,402027
23629,1115,16,222.080000000,2022-05-28,402027
26371,594,12,350.640000000,2022-05-28,402042
27805,1113,12,166.320000000,2022-05-28,401955
5008,594,12,350.640000000,2022-05-28,402105
27745,594,60,1531.800000000,2022-05-28,402000
27745,594,6,0.000000000,2022-05-28,401999
12986,1058,2,57.640000000,2022-05-28,401845
18688,594,6,174.000000000,2022-05-28,402040
16549,9337,12,285.840000000,2022-05-28,401966
7899,594,12,358.800000000,2022-05-28,401975
19652,1115,32,443.520000000,2022-05-28,401989
19652,9549,22,176.660000000,2022-05-28,401989
19652,9550,22,202.620000000,2022-05-28,401989
27211,1048,2,90.960000000,2022-05-28,402076
25933,1116,20,235.000000000,2022-05-28,401996
18848,9337,12,285.960000000,2022-05-28,402053
26480,9337,24,583.440000000,2022-05-28,401988
27541,594,12,350.640000000,2022-05-28,402012
23825,1120,10,210.400000000,2022-05-28,402115
2349,1113,72,997.920000000,2022-05-28,402033
2349,1114,40,280.000000000,2022-05-28,402033
2349,1115,16,221.760000000,2022-05-28,402033
2349,1120,40,841.600000000,2022-05-28,402033
2349,9549,22,186.780000000,2022-05-28,402033
4666,594,6,175.320000000,2022-05-28,401994
8201,1054,4,202.560000000,2022-05-28,402024
27438,594,30,720.000000000,2022-05-28,402104
4321,594,12,350.640000000,2022-05-28,402045
27755,1095,12,490.800000000,2022-05-28,401943
23155,1095,12,523.680000000,2022-05-28,402072
20987,9337,12,312.960000000,2022-05-28,402092
25434,9337,18,469.440000000,2022-05-28,401974
15474,1054,1,50.640000000,2022-05-28,402111
19652,1115,32,443.520000000,2022-05-28,402145
19652,9549,22,176.660000000,2022-05-28,402145
23270,9525,1,11.110000000,2022-05-28,402155
19939,1095,4,174.560000000,2022-05-28,402162
19939,1095,4,174.560000000,2022-05-28,402163
21474,1101,4,127.640000000,2022-05-28,402166
26243,1113,60,768.600000000,2022-05-30,402114
26243,1115,48,476.640000000,2022-05-30,402114
26243,1116,18,189.540000000,2022-05-30,402114
26243,9549,22,190.740000000,2022-05-30,402114
26243,9550,66,516.780000000,2022-05-30,402114
16767,1113,12,166.320000000,2022-05-30,402161
16767,1114,20,169.400000000,2022-05-30,402161
16767,1115,16,221.760000000,2022-05-30,402161
16767,1117,18,232.560000000,2022-05-30,402161
16767,1120,20,420.800000000,2022-05-30,402161
22459,1101,16,624.000000000,2022-05-30,402074
11675,1114,20,169.400000000,2022-05-30,401981
11675,9549,22,176.660000000,2022-05-30,401981
11982,1120,5,100.000000000,2022-05-30,401824
27787,1000,1,26.480000000,2022-05-30,402077
27787,1053,1,39.340000000,2022-05-30,402077
19871,1113,24,307.440000000,2022-05-30,401685
19871,1120,20,389.000000000,2022-05-30,401685
19871,9549,22,186.780000000,2022-05-30,401685
19850,1113,24,307.440000000,2022-05-30,401684
19850,1120,30,583.500000000,2022-05-30,401684
19850,9549,22,186.780000000,2022-05-30,401684
19849,1113,12,153.720000000,2022-05-30,401686
19849,1120,30,583.500000000,2022-05-30,401686
19849,9549,22,186.780000000,2022-05-30,401686
26150,1117,18,232.560000000,2022-05-30,401289
16694,787,6,143.280000000,2022-05-30,401406
16287,1115,7,97.020000000,2022-05-30,401348
16378,1120,10,199.000000000,2022-05-30,401311
20372,1120,10,199.000000000,2022-05-30,401410
24858,787,12,286.560000000,2022-05-30,401472
24858,1000,5,132.400000000,2022-05-30,401472
18308,1113,12,153.720000000,2022-05-30,401960
18308,1120,10,194.500000000,2022-05-30,401960
18308,9549,22,176.660000000,2022-05-30,401960
18308,1114,20,0.000000000,2022-05-30,401962
22588,594,6,190.380000000,2022-05-30,402129
22242,1116,18,228.240000000,2022-05-30,401968
5632,614,2,488.000000000,2022-05-30,402003
5632,1101,16,656.000000000,2022-05-30,402003
26241,9337,12,291.720000000,2022-05-30,402126
22098,9337,6,167.940000000,2022-05-30,401970
20052,594,6,196.380000000,2022-05-30,402015
23124,1113,60,831.600000000,2022-05-30,401930
23124,1113,12,0.000000000,2022-05-30,401931
25807,1113,120,1352.400000000,2022-05-30,402107
25807,9550,22,204.380000000,2022-05-30,402107
23664,1113,144,1622.880000000,2022-05-30,402102
23665,1113,144,1622.880000000,2022-05-30,402103
23665,1115,16,184.960000000,2022-05-30,402103
23422,9550,440,3792.800000000,2022-05-30,401912
22738,1120,12,252.480000000,2022-05-30,401942
22589,1115,16,0.000000000,2022-05-30,401957
22589,1113,60,775.200000000,2022-05-30,401956
24813,594,12,350.640000000,2022-05-30,402151
9892,594,24,701.280000000,2022-05-30,402060
24420,9337,12,312.960000000,2022-05-30,402136
4650,594,6,153.180000000,2022-05-30,402098
6643,9337,6,148.920000000,2022-05-30,402150
13847,9337,6,145.980000000,2022-05-30,402152
8201,1054,4,202.560000000,2022-05-30,402062
8201,9337,6,156.480000000,2022-05-30,402062
21427,9337,6,148.560000000,2022-05-30,402148
12706,1113,12,166.320000000,2022-05-30,401921
12706,1115,16,221.760000000,2022-05-30,401921
23259,1117,18,232.560000000,2022-05-30,401786
23259,9550,22,202.620000000,2022-05-30,401786
23261,9550,22,202.620000000,2022-05-30,401791
23261,1114,40,282.400000000,2022-05-30,401837
21050,9549,22,176.660000000,2022-05-30,402083
23485,1115,16,221.760000000,2022-05-30,401985
23485,9549,22,176.660000000,2022-05-30,401985
21392,1114,20,169.400000000,2022-05-30,402095
21411,1120,10,210.400000000,2022-05-30,402096
21294,1114,20,169.400000000,2022-05-30,401918
21294,1115,16,221.760000000,2022-05-30,401918
21294,9549,22,176.660000000,2022-05-30,401918
21346,9549,3,24.090000000,2022-05-30,402070
12802,1114,20,0.000000000,2022-05-30,401572
12802,1117,18,0.000000000,2022-05-30,401572
21532,1114,20,169.400000000,2022-05-30,401935
21350,1113,12,166.320000000,2022-05-30,401946
21350,9549,22,176.660000000,2022-05-30,401946
23666,1114,20,169.400000000,2022-05-30,401963
23666,1115,16,221.760000000,2022-05-30,401963
23666,1113,60,586.200000000,2022-05-30,402100
27015,1114,20,169.400000000,2022-05-30,401986
25301,1113,12,166.320000000,2022-05-30,402005
21509,1113,60,768.600000000,2022-05-30,402118
21509,1115,16,208.480000000,2022-05-30,402118
21509,1113,12,0.000000000,2022-05-30,402120
19483,1116,54,646.920000000,2022-05-30,402035
5195,1095,6,261.840000000,2022-05-30,402079
27840,1101,16,584.320000000,2022-05-30,402157
19623,1113,12,166.320000000,2022-05-30,402006
5398,594,30,816.900000000,2022-05-30,402366
27616,594,6,175.320000000,2022-05-30,402387
19939,9337,30,742.200000000,2022-05-30,402410
5398,594,30,816.900000000,2022-05-30,402444
5398,594,30,816.900000000,2022-05-30,402496
18074,1113,12,166.320000000,2022-05-31,402281
18074,1120,20,420.800000000,2022-05-31,402281
10795,594,11,302.500000000,2022-05-31,402508
9343,1115,16,221.760000000,2022-05-31,402187
9343,1120,10,210.400000000,2022-05-31,402187
9343,9549,22,176.660000000,2022-05-31,402187
13448,9545,10,230.300000000,2022-05-31,402438
13448,9546,10,301.900000000,2022-05-31,402438
27920,1072,2,120.200000000,2022-05-31,402277
20121,9337,6,156.480000000,2022-05-31,402393
22494,594,12,350.640000000,2022-05-31,402327
26617,594,18,525.960000000,2022-05-31,402336
26617,850,8,422.880000000,2022-05-31,402336
27032,594,4,116.880000000,2022-05-31,402440
19561,1095,12,523.680000000,2022-05-31,402349
18711,1000,4,105.920000000,2022-05-31,402347
21085,1113,12,166.320000000,2022-05-31,402455
21085,1114,20,169.400000000,2022-05-31,402455
21753,9337,6,156.480000000,2022-05-31,402353
21012,1113,12,166.320000000,2022-05-31,402328
21012,1114,20,169.400000000,2022-05-31,402328
22913,1113,12,166.320000000,2022-05-31,402218
22913,1114,20,169.400000000,2022-05-31,402218
21411,1113,12,166.320000000,2022-05-31,402433
21411,1114,20,169.400000000,2022-05-31,402433
21411,9550,22,202.620000000,2022-05-31,402433
27890,9337,36,756.000000000,2022-05-31,402513
4593,594,18,525.960000000,2022-05-31,402326
15403,594,18,525.960000000,2022-05-31,402351
15403,1058,6,189.360000000,2022-05-31,402351
15470,594,18,525.960000000,2022-05-31,402467
14492,9337,12,297.120000000,2022-05-31,402484
20180,1000,5,132.400000000,2022-05-31,402317
20180,1095,6,261.840000000,2022-05-31,402317
20180,1000,2,52.960000000,2022-05-31,402320
20180,1095,12,523.680000000,2022-05-31,402320
21427,1058,3,94.680000000,2022-05-31,402337
21427,9337,6,148.560000000,2022-05-31,402337
19425,1058,3,94.680000000,2022-05-31,402486
20513,1058,6,198.120000000,2022-05-31,402483
15742,594,6,175.320000000,2022-05-31,402372
11792,594,12,350.640000000,2022-05-31,402369
27869,850,4,211.440000000,2022-05-31,402468
27869,9337,13,316.290000000,2022-05-31,402468
16879,594,6,204.120000000,2022-05-31,402389
27017,1120,10,201.000000000,2022-05-31,402355
26307,850,4,211.440000000,2022-05-31,402323
26243,1113,300,3528.000000000,2022-05-31,402194
26243,1115,48,561.120000000,2022-05-31,402194
26243,1117,18,212.580000000,2022-05-31,402194
26243,9549,22,178.200000000,2022-05-31,402194
26250,1114,10,84.700000000,2022-05-31,402453
19129,1113,60,831.600000000,2022-05-31,402314
24096,1113,12,166.320000000,2022-05-31,402225
24096,1117,18,232.560000000,2022-05-31,402225
18848,9337,6,142.980000000,2022-05-31,402396
22440,1095,6,261.840000000,2022-05-31,402399
7695,1054,2,101.280000000,2022-05-31,402339
7695,1101,4,156.000000000,2022-05-31,402339
13731,1054,1,50.640000000,2022-05-31,402258
13731,1101,8,312.000000000,2022-05-31,402258
24835,1058,5,157.800000000,2022-05-31,402332
23097,850,8,422.880000000,2022-05-31,402518
5604,1058,6,172.920000000,2022-05-31,402237
21892,1058,6,189.360000000,2022-05-31,402298
21892,9337,12,312.960000000,2022-05-31,402298
8201,9337,12,296.880000000,2022-05-31,402315
11442,594,12,350.640000000,2022-05-31,402406
11442,1058,6,189.360000000,2022-05-31,402406
16761,1116,36,433.800000000,2022-05-31,402401
16761,9337,12,347.760000000,2022-05-31,402401
21337,850,4,211.440000000,2022-05-31,402489
10646,1113,12,166.320000000,2022-05-31,402459
26425,850,3,158.580000000,2022-05-31,402394
7955,850,12,634.320000000,2022-05-31,402247
7955,1058,6,189.360000000,2022-05-31,402247
7955,1116,108,1317.600000000,2022-05-31,402247
11483,594,90,2718.000000000,2022-05-31,402368
14243,9337,6,145.860000000,2022-05-31,402318
11680,594,18,525.960000000,2022-05-31,402365
19777,594,6,175.320000000,2022-05-31,402352
4098,1000,20,580.000000000,2022-05-31,402417
9702,1095,30,1309.200000000,2022-05-31,402357
15576,594,6,175.320000000,2022-05-31,402359
15576,1000,10,264.800000000,2022-05-31,402359
18876,1058,12,378.720000000,2022-05-31,402430
18876,9337,60,1564.800000000,2022-05-31,402430
16887,1114,60,508.200000000,2022-05-31,402181
16887,9550,22,202.620000000,2022-05-31,402181
21087,1113,12,166.320000000,2022-05-31,402203
21087,1114,20,169.400000000,2022-05-31,402203
20141,594,30,876.600000000,2022-05-31,402290
16554,594,30,864.600000000,2022-05-31,402178
4897,1095,6,261.840000000,2022-05-31,402452
16609,9337,6,148.440000000,2022-05-31,402386
16948,594,6,175.320000000,2022-05-31,402461
6346,850,1,52.860000000,2022-05-31,402517
20278,1113,24,307.440000000,2022-05-31,402470
21008,1113,12,153.720000000,2022-05-31,402482
11208,1095,24,999.120000000,2022-05-31,402431
27417,850,4,199.600000000,2022-05-31,402208
27417,9337,30,782.400000000,2022-05-31,402208
4424,594,18,525.960000000,2022-05-31,402230
18493,1113,12,153.720000000,2022-05-31,402205
27765,9337,6,143.100000000,2022-05-31,402285
6797,9337,6,145.860000000,2022-05-31,402427
16961,1058,3,94.680000000,2022-05-31,402471
22931,1058,5,157.800000000,2022-05-31,402463
16318,9337,6,143.100000000,2022-05-31,402462
23166,9337,6,156.480000000,2022-05-31,402478
21832,850,1,52.860000000,2022-05-31,402341
21832,1072,1,55.760000000,2022-05-31,402341
21832,9337,15,364.950000000,2022-05-31,402341
2713,9549,44,353.320000000,2022-05-31,402297
2713,9550,22,202.620000000,2022-05-31,402297
26260,1000,10,251.000000000,2022-05-31,402511
16857,9337,12,291.720000000,2022-05-31,402498
26357,1095,6,261.840000000,2022-05-31,402321
22167,9337,6,173.940000000,2022-05-31,402400
23453,594,30,780.000000000,2022-05-31,402380
23453,1058,4,130.200000000,2022-05-31,402380
23453,1116,8,96.000000000,2022-05-31,402380
23297,1120,10,197.800000000,2022-05-31,402210
15928,9337,8,194.480000000,2022-05-31,402382
14205,9337,24,576.000000000,2022-05-31,402257
16229,9337,6,144.000000000,2022-05-31,402294
13433,594,36,919.440000000,2022-05-31,402213
23650,9337,30,782.400000000,2022-05-31,402354
27194,594,6,166.380000000,2022-05-31,402292
11468,9337,30,645.000000000,2022-05-31,402428
27481,1120,10,210.400000000,2022-05-31,402388
12285,9549,22,176.660000000,2022-05-31,402188
22146,9337,720,13788.000000000,2022-05-31,402460
27527,594,2,56.440000000,2022-05-31,402493
20909,9337,6,145.860000000,2022-05-31,402176
12436,1095,6,261.840000000,2022-05-31,402226
23296,1101,10,382.900000000,2022-05-31,402289
16463,594,12,306.360000000,2022-05-31,402379
16463,9337,30,723.300000000,2022-05-31,402379
26743,9337,6,156.480000000,2022-05-31,402228
27468,850,4,211.440000000,2022-05-31,402240
21002,1072,1,58.000000000,2022-05-31,402371
21401,9337,1,20.550000000,2022-05-31,402650
25039,9546,2,45.520000000,2022-05-31,402669
25039,9546,1,22.760000000,2022-05-31,402671
26133,1117,1,9.480000000,2022-05-31,402855
13448,1113,36,498.960000000,2022-05-31,402807
13448,1120,20,420.800000000,2022-05-31,402807
21060,594,3,87.660000000,2022-05-31,402875
21060,850,5,264.300000000,2022-05-31,402875
21060,1000,4,105.920000000,2022-05-31,402875
21060,1116,18,211.500000000,2022-05-31,402875
11983,9549,22,187.000000000,2022-05-31,402557
21257,1120,60,1262.400000000,2022-05-31,402284
2498,850,4,211.440000000,2022-05-31,402711
2498,1000,10,264.800000000,2022-05-31,402711
2498,1058,12,378.720000000,2022-05-31,402711
20257,1120,200,2998.000000000,2022-05-31,402722
11982,1113,12,168.000000000,2022-05-31,402558
11982,1120,5,100.000000000,2022-05-31,402558
23068,1113,840,9609.600000000,2022-05-31,402547
23068,1114,480,3422.400000000,2022-05-31,402547
23068,1117,36,488.880000000,2022-05-31,402547
25746,1115,1,15.400000000,2022-05-31,402796
25746,1116,1,13.560000000,2022-05-31,402796
25746,1117,1,14.360000000,2022-05-31,402796
25746,9550,1,10.240000000,2022-05-31,402796
24859,1000,20,529.600000000,2022-05-31,402659
24859,1095,12,523.680000000,2022-05-31,402659
14885,1058,6,177.000000000,2022-05-31,402767
27236,1053,6,239.940000000,2022-05-31,402644
16227,1095,60,2139.000000000,2022-05-31,402723
25633,9546,1,30.190000000,2022-05-31,402608
25633,9547,1,46.430000000,2022-05-31,402608
25633,9563,1,31.050000000,2022-05-31,402608
24758,9337,12,312.960000000,2022-05-31,402586
26689,9337,12,276.000000000,2022-05-31,402207
23073,1113,60,768.600000000,2022-05-31,402616
23073,1115,32,409.920000000,2022-05-31,402616
23073,1116,18,205.560000000,2022-05-31,402616
23073,9549,22,165.440000000,2022-05-31,402616
23073,9550,22,189.640000000,2022-05-31,402616
23073,1113,12,0.000000000,2022-05-31,402634
11682,1115,16,221.760000000,2022-05-31,402707
23315,1117,10,129.200000000,2022-05-31,402633
27247,9337,10,215.000000000,2022-05-31,402850
10552,1058,6,189.360000000,2022-05-31,402642
23862,594,24,701.280000000,2022-05-31,402746
23862,850,8,422.880000000,2022-05-31,402746
23862,9563,20,621.000000000,2022-05-31,402746
25882,9549,22,167.860000000,2022-05-31,402390
10863,594,12,350.640000000,2022-05-31,402811
27927,9337,6,156.480000000,2022-05-31,402836
27246,9574,6,354.660000000,2022-05-31,402834
26678,9337,24,583.440000000,2022-05-31,402794
26412,9546,2,59.200000000,2022-05-31,402542
20909,9337,12,291.720000000,2022-05-31,402883
27862,9337,18,437.580000000,2022-05-31,402804
21085,1120,10,210.400000000,2022-05-31,402631
21085,9549,22,176.660000000,2022-05-31,402631
27593,1113,12,166.320000000,2022-05-31,402621
27593,1114,20,169.400000000,2022-05-31,402621
27593,9549,3,24.090000000,2022-05-31,402621
20914,1113,12,166.320000000,2022-05-31,402663
20914,1115,16,221.760000000,2022-05-31,402663
20914,9549,22,176.660000000,2022-05-31,402663
15859,1113,12,166.320000000,2022-05-31,402655
25312,1113,12,166.320000000,2022-05-31,402620
17221,1113,12,166.320000000,2022-05-31,402622
17221,9549,22,176.660000000,2022-05-31,402622
21969,1117,18,232.560000000,2022-05-31,402636
27874,9549,4,32.120000000,2022-05-31,402619
13514,1095,8,336.400000000,2022-05-31,402826
26988,614,2,406.440000000,2022-05-31,402847
21919,9337,24,720.000000000,2022-05-31,402645
5008,594,18,539.100000000,2022-05-31,402613
16123,9337,6,156.480000000,2022-05-31,402550
26305,1113,24,332.640000000,2022-05-31,402806
26305,9549,22,186.780000000,2022-05-31,402806
23092,1113,12,0.000000000,2022-05-31,402752
23092,1113,48,614.880000000,2022-05-31,402753
23092,1115,16,221.760000000,2022-05-31,402753
25145,1113,12,166.320000000,2022-05-31,402778
25145,1115,16,221.760000000,2022-05-31,402778
25145,9549,22,176.660000000,2022-05-31,402778
25145,9550,22,202.620000000,2022-05-31,402778
18423,1113,36,498.960000000,2022-05-31,402675
18423,1115,16,221.760000000,2022-05-31,402675
18423,9549,22,176.660000000,2022-05-31,402675
18423,9550,22,202.620000000,2022-05-31,402675
11809,1113,12,166.320000000,2022-05-31,402573
11481,1113,12,153.720000000,2022-05-31,402561
22647,1113,60,676.200000000,2022-05-31,402545
22647,9549,22,176.660000000,2022-05-31,402545
17353,1120,2,42.080000000,2022-05-31,402864
12275,594,18,525.960000000,2022-05-31,402585
12275,850,4,211.440000000,2022-05-31,402585
21427,9337,6,148.560000000,2022-05-31,402700
11325,1095,18,785.520000000,2022-05-31,402702
26450,9337,12,312.960000000,2022-05-31,402835
15991,594,18,525.960000000,2022-05-31,402692
