systemId,Code,Quantity,Amount,Sale Date,Transaction ID
28584,909,5,292.500000000,2022-10-07,432112
28584,1058,12,368.400000000,2022-10-07,432112
27869,594,11,420.200000000,2022-10-07,432162
18664,1115,16,232.800000000,2022-10-07,432145
18664,9549,44,425.480000000,2022-10-07,432145
18664,9596,64,931.200000000,2022-10-07,432145
18576,1112,20,177.800000000,2022-10-07,432131
18576,1116,18,230.580000000,2022-10-07,432131
18576,1120,10,220.700000000,2022-10-07,432131
21419,1115,16,232.800000000,2022-10-07,432163
21419,1120,10,220.700000000,2022-10-07,432163
21099,9549,22,212.740000000,2022-10-07,432063
21424,1112,20,177.800000000,2022-10-07,432102
21424,1115,16,232.800000000,2022-10-07,432102
21424,9549,22,212.740000000,2022-10-07,432102
21424,9596,16,232.800000000,2022-10-07,432102
28424,1114,40,355.600000000,2022-10-07,432354
28424,9549,44,425.480000000,2022-10-07,432354
28424,9596,32,465.600000000,2022-10-07,432354
25769,1054,4,219.320000000,2022-10-07,432202
25769,1058,6,197.400000000,2022-10-07,432202
28543,1115,7,104.510000000,2022-10-07,431815
28543,1120,10,224.300000000,2022-10-07,431815
14015,594,6,276.240000000,2022-10-07,432149
26123,9564,1,55.590000000,2022-10-07,432251
16319,908,6,261.600000000,2022-10-07,432153
22527,594,6,246.000000000,2022-10-07,432274
28538,1115,7,104.510000000,2022-10-07,431822
28538,1120,10,224.300000000,2022-10-07,431822
25915,1114,3,26.670000000,2022-10-07,432349
27515,594,36,1476.000000000,2022-10-07,432270
20885,594,18,698.400000000,2022-10-07,432303
20885,594,18,698.400000000,2022-10-07,432301
5139,1112,20,177.800000000,2022-10-07,432286
5139,9592,16,257.920000000,2022-10-07,432286
27661,1117,1,11.620000000,2022-10-07,432452
28440,1054,1,43.210000000,2022-10-07,432455
10686,9337,12,368.520000000,2022-10-07,432407
20149,1101,1,42.480000000,2022-10-07,432417
19605,787,1,31.440000000,2022-10-07,432505
19939,1101,2,90.740000000,2022-10-07,432490
5398,594,2,76.380000000,2022-10-07,432524
5398,1058,28,858.480000000,2022-10-07,432524
8314,594,4,152.760000000,2022-10-07,432561
10686,9337,6,184.260000000,2022-10-07,432547
28236,9337,1,25.960000000,2022-10-07,432597
28236,9545,1,19.100000000,2022-10-07,432597
2145,594,6,229.140000000,2022-10-07,432626
8314,594,8,305.520000000,2022-10-07,432654
22242,1048,6,305.040000000,2022-10-08,432577
27995,9592,16,270.080000000,2022-10-08,432399
27995,9596,16,232.800000000,2022-10-08,432399
4872,594,6,245.880000000,2022-10-08,432522
18553,9596,32,444.480000000,2022-10-08,432492
27211,1048,4,196.840000000,2022-10-08,432592
28616,1048,12,558.000000000,2022-10-08,432572
28616,9545,1,0.000000000,2022-10-08,432579
8561,9337,20,614.200000000,2022-10-08,432519
8561,9337,2,0.000000000,2022-10-08,432632
12361,1057,7,249.480000000,2022-10-08,432440
21427,9549,6,58.020000000,2022-10-08,432588
8012,787,24,754.800000000,2022-10-08,432484
23155,1081,18,850.320000000,2022-10-08,432482
12899,9337,6,184.260000000,2022-10-08,432549
27890,9337,10,301.000000000,2022-10-08,432544
24486,9596,16,215.200000000,2022-10-08,432480
1671,9577,44,484.880000000,2022-10-08,432508
24324,1081,6,283.440000000,2022-10-08,432494
12986,9549,22,212.740000000,2022-10-08,432439
28777,594,12,466.440000000,2022-10-08,432624
15802,9549,11,106.370000000,2022-10-08,432511
15802,9596,16,232.800000000,2022-10-08,432511
11820,9337,12,395.400000000,2022-10-08,432580
4744,1058,6,206.280000000,2022-10-08,432421
4744,9337,18,629.100000000,2022-10-08,432421
28086,594,6,245.880000000,2022-10-08,432427
23795,1101,8,533.040000000,2022-10-08,432466
9702,1095,30,1417.200000000,2022-10-08,432532
5008,594,18,719.100000000,2022-10-08,432469
18565,9592,16,249.600000000,2022-10-08,432589
8580,594,8,328.000000000,2022-10-08,432615
27688,1101,8,339.840000000,2022-10-08,432449
21541,9577,22,242.440000000,2022-10-08,432430
21315,9596,16,232.800000000,2022-10-08,432431
14259,9337,12,395.400000000,2022-10-08,432397
15928,9337,6,190.320000000,2022-10-08,432424
26226,9337,10,307.100000000,2022-10-08,432406
26226,9337,1,0.000000000,2022-10-08,432631
22167,9337,6,206.640000000,2022-10-08,432594
27960,9337,6,181.020000000,2022-10-08,432491
19828,1054,16,877.280000000,2022-10-08,432639
17224,594,12,491.760000000,2022-10-08,432400
19939,1120,1,22.070000000,2022-10-08,432672
10686,9337,6,184.260000000,2022-10-08,432684
19939,1095,3,141.720000000,2022-10-08,432688
22917,9596,16,222.240000000,2022-10-10,432477
18848,9337,12,395.400000000,2022-10-10,432460
16064,9337,24,790.800000000,2022-10-10,432513
21104,9577,10,0.000000000,2022-10-10,432437
21104,9577,44,467.280000000,2022-10-10,432643
21104,9596,480,5232.000000000,2022-10-10,432643
19897,9596,13,0.000000000,2022-10-10,432563
19897,9596,160,2158.400000000,2022-10-10,432564
5632,1057,16,624.320000000,2022-10-10,432504
26241,9337,1,0.000000000,2022-10-10,432629
6875,9337,5,150.450000000,2022-10-10,432553
6916,9337,6,180.540000000,2022-10-10,432558
23664,1112,40,355.600000000,2022-10-10,432468
23664,1114,40,355.600000000,2022-10-10,432468
24256,1120,10,220.700000000,2022-10-10,432586
24256,9577,22,242.440000000,2022-10-10,432586
24256,9596,16,232.800000000,2022-10-10,432586
23665,1114,40,355.600000000,2022-10-10,432476
21573,1116,18,223.740000000,2022-10-10,432481
21573,9549,110,1045.000000000,2022-10-10,432481
21573,9596,112,1560.160000000,2022-10-10,432481
20364,9596,160,2158.400000000,2022-10-10,432661
20364,9596,13,0.000000000,2022-10-10,432662
23595,9596,16,232.800000000,2022-10-10,432426
17221,1112,20,177.800000000,2022-10-10,432447
17221,9549,22,212.740000000,2022-10-10,432447
17221,9596,16,232.800000000,2022-10-10,432447
21740,1112,20,177.800000000,2022-10-10,432555
26667,1114,20,169.000000000,2022-10-10,432557
26667,9596,32,442.240000000,2022-10-10,432557
13797,9337,24,737.040000000,2022-10-10,432551
4744,1058,6,206.280000000,2022-10-10,432422
21419,1114,20,177.800000000,2022-10-10,432405
21419,1120,10,220.700000000,2022-10-10,432405
21469,9577,22,242.440000000,2022-10-10,432514
21469,9596,16,232.800000000,2022-10-10,432514
21037,1112,20,177.800000000,2022-10-10,432467
21037,9549,22,212.740000000,2022-10-10,432467
21037,9592,16,270.080000000,2022-10-10,432467
21037,9596,16,232.800000000,2022-10-10,432467
6643,594,2,71.620000000,2022-10-10,432429
19992,1058,42,1764.000000000,2022-10-10,432456
16861,594,6,245.880000000,2022-10-10,432516
26241,9337,10,307.100000000,2022-10-10,432486
20690,9337,12,395.400000000,2022-10-10,432696
21187,1116,10,128.100000000,2022-10-10,432819
5398,594,32,1160.960000000,2022-10-10,432795
5398,594,6,229.140000000,2022-10-10,432938
5398,1095,32,1456.000000000,2022-10-10,432951
10686,9337,6,184.260000000,2022-10-10,432775
8314,594,4,152.760000000,2022-10-10,433092
24813,9337,24,750.240000000,2022-10-11,432937
17442,9596,2,0.000000000,2022-10-11,432984
17442,9596,32,431.680000000,2022-10-11,432985
5369,9337,24,791.040000000,2022-10-11,432965
25331,1112,20,177.800000000,2022-10-11,432714
25331,9577,22,242.440000000,2022-10-11,432714
19845,594,14,501.340000000,2022-10-11,432996
16879,594,6,286.320000000,2022-10-11,432757
19990,1120,10,211.000000000,2022-10-11,432786
22871,1120,10,211.000000000,2022-10-11,432787
22871,9549,44,417.560000000,2022-10-11,432787
27017,1120,10,211.000000000,2022-10-11,432815
23462,1120,10,220.700000000,2022-10-11,432729
23462,9549,6,58.020000000,2022-10-11,432729
23462,1120,1,0.000000000,2022-10-11,432732
11483,594,72,2882.160000000,2022-10-11,432904
14243,594,6,227.220000000,2022-10-11,432912
4321,594,18,687.600000000,2022-10-11,432947
11680,594,24,983.520000000,2022-10-11,432895
11680,1058,3,98.700000000,2022-10-11,432895
3650,1081,6,273.240000000,2022-10-11,432846
23802,594,4,143.200000000,2022-10-11,433088
10621,9337,12,361.200000000,2022-10-11,432866
11792,594,12,491.760000000,2022-10-11,432892
23313,9596,16,222.240000000,2022-10-11,432771
27571,1120,10,210.800000000,2022-10-11,432770
27571,9596,16,232.800000000,2022-10-11,432770
21245,1120,10,207.500000000,2022-10-11,432769
21245,9549,22,212.740000000,2022-10-11,432769
18573,1112,20,177.800000000,2022-10-11,432798
18573,1120,10,220.700000000,2022-10-11,432798
28788,9337,12,395.400000000,2022-10-11,433087
21185,9596,16,232.800000000,2022-10-11,432934
11766,9596,16,232.800000000,2022-10-11,432800
22949,594,2,75.720000000,2022-10-11,432971
25568,9337,12,467.400000000,2022-10-11,432756
4897,1095,12,566.880000000,2022-10-11,432914
18688,594,6,214.800000000,2022-10-11,432918
28787,1057,16,572.000000000,2022-10-11,433083
28292,594,16,655.680000000,2022-10-11,433066
28292,594,2,0.000000000,2022-10-11,433084
22242,1048,6,305.040000000,2022-10-11,432901
18848,9337,12,395.400000000,2022-10-11,433014
21043,1095,18,819.000000000,2022-10-11,432700
28351,909,1,72.400000000,2022-10-11,433062
22394,594,7,286.860000000,2022-10-11,432841
22449,1054,2,100.160000000,2022-10-11,432963
9840,1048,16,2288.960000000,2022-10-11,432838
9840,1048,24,3433.440000000,2022-10-11,432839
17807,1117,18,286.020000000,2022-10-11,432738
5802,1057,8,312.160000000,2022-10-11,432852
28616,594,18,648.000000000,2022-10-11,432837
28616,1048,12,558.000000000,2022-10-11,432837
12361,1057,7,249.480000000,2022-10-11,433013
28139,594,6,245.880000000,2022-10-11,432727
27246,908,10,413.200000000,2022-10-11,432968
27092,1101,32,1451.840000000,2022-10-11,432758
27600,1101,23,1043.510000000,2022-10-11,433081
19483,1117,36,570.240000000,2022-10-11,432896
5632,1057,16,624.320000000,2022-10-11,432825
28075,1112,6,53.340000000,2022-10-11,432962
28075,9549,6,58.020000000,2022-10-11,432962
4744,1058,6,206.280000000,2022-10-11,432746
4744,9337,12,419.400000000,2022-10-11,432746
21892,1101,24,1088.880000000,2022-10-11,432849
11442,594,24,983.520000000,2022-10-11,432977
11442,9549,22,212.740000000,2022-10-11,432977
27542,1058,6,197.400000000,2022-10-11,433037
23862,594,48,1865.760000000,2022-10-11,432853
23862,9546,10,310.400000000,2022-10-11,432853
23862,9547,10,547.700000000,2022-10-11,432853
23862,9563,10,319.200000000,2022-10-11,432853
27954,1057,8,290.960000000,2022-10-11,432941
28364,787,18,694.080000000,2022-10-11,432829
28789,594,18,687.600000000,2022-10-11,433085
23595,9596,16,232.800000000,2022-10-11,432730
25312,1112,20,177.800000000,2022-10-11,432736
25312,1117,18,285.120000000,2022-10-11,432736
25312,9549,22,212.740000000,2022-10-11,432736
25312,9596,16,232.800000000,2022-10-11,432736
7332,9337,18,541.800000000,2022-10-11,432836
23916,1117,18,258.660000000,2022-10-11,432777
20388,1120,100,1799.000000000,2022-10-11,433061
7695,1054,1,54.830000000,2022-10-11,432928
17170,1058,6,180.300000000,2022-10-11,432899
17170,1095,24,1061.520000000,2022-10-11,432899
15403,594,24,983.520000000,2022-10-11,432982
15403,9549,22,212.740000000,2022-10-11,432982
28443,594,12,466.440000000,2022-10-11,432858
20180,594,12,466.440000000,2022-10-11,432863
21427,1058,3,98.700000000,2022-10-11,433036
22902,594,12,458.400000000,2022-10-11,432939
28316,594,18,737.640000000,2022-10-11,432817
20141,1081,30,1417.200000000,2022-10-11,432785
14652,594,6,245.880000000,2022-10-11,432874
14652,1112,20,177.800000000,2022-10-11,432874
14652,1117,18,285.120000000,2022-10-11,432874
14652,1120,10,220.700000000,2022-10-11,432874
14652,9549,22,212.740000000,2022-10-11,432874
14652,9596,32,465.600000000,2022-10-11,432874
16113,1058,6,197.400000000,2022-10-11,432721
21779,9596,16,0.000000000,2022-10-11,433024
21779,9596,96,1333.440000000,2022-10-11,433022
6643,594,6,214.860000000,2022-10-11,432761
18493,9596,16,222.240000000,2022-10-11,432762
21919,787,24,887.760000000,2022-10-11,432802
26243,1116,54,647.460000000,2022-10-11,433070
26243,9549,22,199.100000000,2022-10-11,433070
26243,9596,144,1936.800000000,2022-10-11,433070
2144,1114,40,355.600000000,2022-10-11,432931
2144,9549,22,212.740000000,2022-10-11,432931
22779,1048,4,196.840000000,2022-10-11,432875
4666,594,6,251.880000000,2022-10-11,432876
28108,594,30,1166.100000000,2022-10-11,433068
8271,1058,6,206.280000000,2022-10-11,432755
26617,594,12,466.440000000,2022-10-11,432861
27032,1057,6,234.120000000,2022-10-11,433033
27236,1057,16,570.240000000,2022-10-11,432893
19561,1095,6,281.400000000,2022-10-11,432809
26002,1120,1,24.530000000,2022-10-11,433082
16319,908,6,261.600000000,2022-10-11,432967
27342,9337,16,481.440000000,2022-10-11,432966
24859,1048,18,862.200000000,2022-10-11,432936
24026,1048,18,862.200000000,2022-10-11,432699
24026,1095,24,1125.600000000,2022-10-11,432699
24042,1057,16,581.920000000,2022-10-11,432855
16609,9337,6,197.700000000,2022-10-11,432898
7317,9337,6,197.700000000,2022-10-11,432805
26201,1058,48,1472.640000000,2022-10-11,432843
5019,9337,12,361.200000000,2022-10-11,432862
25442,594,12,491.760000000,2022-10-11,433055
27515,594,36,1476.000000000,2022-10-11,433093
15576,594,6,214.800000000,2022-10-11,432804
7130,9596,16,232.800000000,2022-10-11,432955
28372,1112,20,177.800000000,2022-10-11,432814
28372,9549,22,212.740000000,2022-10-11,432814
28372,9592,16,270.080000000,2022-10-11,432814
28372,9596,16,232.800000000,2022-10-11,432814
27861,1117,18,285.120000000,2022-10-11,432773
27809,1117,18,285.120000000,2022-10-11,432943
27809,9337,18,562.680000000,2022-10-11,432943
23478,1112,1,9.880000000,2022-10-11,433051
12275,594,24,983.520000000,2022-10-11,433054
20485,9337,36,1304.640000000,2022-10-11,432834
23795,1057,8,314.160000000,2022-10-11,433045
15037,1048,6,344.160000000,2022-10-11,432760
4098,1101,80,3629.600000000,2022-10-11,432783
15618,1120,10,220.700000000,2022-10-11,432970
15618,9596,16,232.800000000,2022-10-11,432970
13407,1112,20,177.800000000,2022-10-11,432707
13407,9596,48,698.400000000,2022-10-11,432707
22844,1112,60,533.400000000,2022-10-11,432725
22844,9596,48,698.400000000,2022-10-11,432725
18652,1112,40,355.600000000,2022-10-11,432726
18652,1120,10,220.700000000,2022-10-11,432726
18652,9596,32,465.600000000,2022-10-11,432726
20089,1120,350,5565.000000000,2022-10-11,433124
20090,1120,350,5565.000000000,2022-10-11,433125
20135,1120,400,6360.000000000,2022-10-11,433145
27264,1058,40,1316.000000000,2022-10-11,433172
28187,1081,2,10.000000000,2022-10-11,433164
28187,1113,25,25.000000000,2022-10-11,433164
28565,594,1,5.000000000,2022-10-11,433158
28565,9344,1,5.000000000,2022-10-11,433158
27075,594,1,5.000000000,2022-10-11,433128
20182,1113,7,7.000000000,2022-10-11,433116
10686,9337,12,368.520000000,2022-10-11,433117
20047,1081,1,5.000000000,2022-10-11,433165
28500,594,2,10.000000000,2022-10-11,433138
28008,594,2,10.000000000,2022-10-11,433170
19939,1113,10,10.000000000,2022-10-11,433193
28250,1113,6,6.000000000,2022-10-11,433197
28601,594,2,10.000000000,2022-10-11,433126
28499,594,2,10.000000000,2022-10-11,433130
23382,1113,1,1.000000000,2022-10-11,433139
22380,1113,7,7.000000000,2022-10-11,433142
22409,1113,7,7.000000000,2022-10-11,433146
28406,908,1,5.000000000,2022-10-11,433160
28406,1113,5,5.000000000,2022-10-11,433160
22082,1113,7,7.000000000,2022-10-11,433162
23111,1120,350,5565.000000000,2022-10-11,433144
5398,594,1,38.190000000,2022-10-11,433324
19939,1054,1,54.830000000,2022-10-11,433326
28650,1114,160,1265.600000000,2022-10-11,433288
28650,1117,108,1561.680000000,2022-10-11,433288
26244,594,3,15.000000000,2022-10-11,433277
19939,9337,30,921.300000000,2022-10-11,433359
28500,1117,1,11.620000000,2022-10-11,433431
28500,1117,1,11.620000000,2022-10-11,433449
8314,594,4,152.760000000,2022-10-11,433468
21807,1058,1,32.900000000,2022-10-12,433315
27558,1081,9,398.070000000,2022-10-12,433268
9840,1048,24,1379.280000000,2022-10-12,433228
4952,1054,8,472.000000000,2022-10-12,433243
28239,1095,18,850.320000000,2022-10-12,433472
14575,594,6,229.140000000,2022-10-12,433373
25434,9337,48,1581.600000000,2022-10-12,433332
28436,9546,2,58.120000000,2022-10-12,433292
10863,594,12,491.760000000,2022-10-12,433119
7955,1048,48,2362.080000000,2022-10-12,433101
7955,9549,22,212.740000000,2022-10-12,433101
7853,594,12,491.760000000,2022-10-12,433330
7853,9549,22,212.740000000,2022-10-12,433330
13797,1058,6,197.400000000,2022-10-12,433199
13797,9337,12,395.400000000,2022-10-12,433199
26425,1101,6,367.440000000,2022-10-12,433176
8503,594,12,491.760000000,2022-10-12,433317
8503,9549,22,212.740000000,2022-10-12,433317
22167,9337,12,413.280000000,2022-10-12,433290
27960,9337,6,184.260000000,2022-10-12,433209
25567,1081,1,47.240000000,2022-10-12,433248
27081,787,15,503.250000000,2022-10-12,433278
8012,787,18,566.100000000,2022-10-12,433273
23985,594,24,916.800000000,2022-10-12,433267
25378,9596,16,232.800000000,2022-10-12,433380
5163,1057,16,624.320000000,2022-10-12,433337
26428,1048,12,574.800000000,2022-10-12,433258
8271,9337,6,212.160000000,2022-10-12,433166
20353,909,15,977.400000000,2022-10-12,433348
28259,594,12,491.760000000,2022-10-12,433211
28259,1058,3,98.700000000,2022-10-12,433211
25861,9337,1,34.040000000,2022-10-12,433249
21194,594,12,429.600000000,2022-10-12,433367
16611,594,6,246.000000000,2022-10-12,433376
26371,1057,24,872.880000000,2022-10-12,433271
24420,9337,6,197.700000000,2022-10-12,433320
5008,594,24,958.800000000,2022-10-12,433137
19759,9596,16,218.560000000,2022-10-12,433245
26339,1048,24,1149.600000000,2022-10-12,433180
26339,1095,24,1125.600000000,2022-10-12,433180
26339,1048,18,862.200000000,2022-10-12,433192
26339,1095,24,1125.600000000,2022-10-12,433192
10686,9337,6,184.260000000,2022-10-12,433486
19939,9337,6,197.700000000,2022-10-12,433515
18847,1117,18,285.120000000,2022-10-13,433179
18847,9549,22,212.740000000,2022-10-13,433179
18903,1117,6,86.640000000,2022-10-13,433195
25555,9549,8,77.360000000,2022-10-13,433202
25555,9550,8,77.360000000,2022-10-13,433202
25555,9596,8,116.400000000,2022-10-13,433202
6249,594,60,2458.800000000,2022-10-13,433509
4744,9337,6,209.700000000,2022-10-13,433181
17342,787,12,377.280000000,2022-10-13,433256
23155,1095,18,850.320000000,2022-10-13,433484
5249,9337,1,30.450000000,2022-10-13,433506
26276,9337,10,353.600000000,2022-10-13,433250
12986,9549,88,850.960000000,2022-10-13,433275
16767,1114,20,177.800000000,2022-10-13,433494
28794,9549,10,93.200000000,2022-10-13,433434
6797,9337,6,184.260000000,2022-10-13,433504
27049,594,12,429.600000000,2022-10-13,433312
27511,1120,250,3975.000000000,2022-10-13,433141
16318,594,12,429.600000000,2022-10-13,433255
18483,1114,40,355.600000000,2022-10-13,433303
18483,9549,44,425.480000000,2022-10-13,433303
18483,9550,22,212.740000000,2022-10-13,433303
18483,9577,22,242.440000000,2022-10-13,433303
18351,9549,22,212.740000000,2022-10-13,433305
18351,9596,16,232.800000000,2022-10-13,433305
18423,1116,18,230.580000000,2022-10-13,433184
18423,9596,80,1164.000000000,2022-10-13,433184
18423,9596,16,0.000000000,2022-10-13,433185
18442,1114,60,533.400000000,2022-10-13,433300
18442,9550,22,212.740000000,2022-10-13,433300
20909,9337,10,307.100000000,2022-10-13,433259
20909,9337,1,0.000000000,2022-10-13,433397
28092,1101,23,1005.100000000,2022-10-13,432942
26240,9337,1,0.000000000,2022-10-13,433396
16857,9337,12,368.520000000,2022-10-13,433503
21114,9596,16,0.000000000,2022-10-13,433111
21114,9596,96,1333.440000000,2022-10-13,433112
21089,9596,160,2328.000000000,2022-10-13,433319
21089,9596,16,0.000000000,2022-10-13,433411
25571,1120,10,220.700000000,2022-10-13,433485
25571,9596,16,232.800000000,2022-10-13,433485
8201,9337,12,365.400000000,2022-10-13,433481
27891,1053,3,112.110000000,2022-10-13,433200
5019,9337,12,361.200000000,2022-10-13,433483
19359,1120,10,211.000000000,2022-10-13,433217
28099,9337,4,120.400000000,2022-10-13,433254
9702,1095,30,1417.200000000,2022-10-13,433355
3839,1120,20,441.400000000,2022-10-13,433382
3839,9596,16,232.800000000,2022-10-13,433382
23334,1112,20,177.800000000,2022-10-13,433286
23334,1117,18,285.120000000,2022-10-13,433286
23334,9596,16,232.800000000,2022-10-13,433286
25099,594,18,737.640000000,2022-10-13,433159
5887,9549,22,212.740000000,2022-10-13,432803
5887,1058,7,230.300000000,2022-10-13,433474
22440,1101,8,345.440000000,2022-10-13,433214
6148,1095,12,531.480000000,2022-10-13,433425
9840,594,32,1311.360000000,2022-10-13,433433
27353,9337,18,558.000000000,2022-10-13,433152
23522,1048,1,49.210000000,2022-10-13,433205
18501,1120,10,211.000000000,2022-10-13,433313
7238,1058,20,658.000000000,2022-10-13,432791
25165,9550,22,212.740000000,2022-10-13,433191
25165,9592,16,270.080000000,2022-10-13,433191
24271,1117,18,285.120000000,2022-10-13,433188
24271,9549,22,212.740000000,2022-10-13,433188
25164,9549,22,212.740000000,2022-10-13,433196
21969,9596,160,2153.600000000,2022-10-13,433246
21392,9549,22,212.740000000,2022-10-13,433235
21411,1114,20,177.800000000,2022-10-13,433215
21411,1120,10,220.700000000,2022-10-13,433215
21411,9596,16,232.800000000,2022-10-13,433215
21294,9596,16,232.800000000,2022-10-13,433157
28449,909,5,314.000000000,2022-10-13,433308
28449,1058,6,189.000000000,2022-10-13,433308
2713,9596,48,698.400000000,2022-10-13,433001
17878,1120,10,211.000000000,2022-10-13,433220
23235,1120,2,0.000000000,2022-10-13,433218
23235,9596,3,0.000000000,2022-10-13,433218
23235,9549,22,208.780000000,2022-10-13,433219
23235,9596,32,445.760000000,2022-10-13,433219
11416,1112,20,177.800000000,2022-10-13,433213
23092,9577,22,242.440000000,2022-10-13,433310
26412,9546,2,59.800000000,2022-10-13,433127
26240,9337,10,307.100000000,2022-10-13,433261
27614,1048,24,1379.280000000,2022-10-13,433343
25461,1120,200,3180.000000000,2022-10-13,433122
20088,1120,100,1590.000000000,2022-10-13,433136
20091,1120,200,3180.000000000,2022-10-13,433129
24396,1120,50,795.000000000,2022-10-13,433140
20083,1120,350,5565.000000000,2022-10-13,433121
23379,9596,160,2188.800000000,2022-10-13,433455
23379,9596,16,0.000000000,2022-10-13,433457
24173,1112,20,177.800000000,2022-10-13,433374
24173,1114,20,177.800000000,2022-10-13,433374
24173,1120,30,662.100000000,2022-10-13,433374
24173,9549,44,425.480000000,2022-10-13,433374
20083,1120,250,3975.000000000,2022-10-13,433678
4872,594,12,491.760000000,2022-10-13,433639
5604,594,30,900.000000000,2022-10-13,433603
19939,1120,1,22.000000000,2022-10-13,433803
28500,1117,2,23.200000000,2022-10-13,433733
26244,9545,1,19.100000000,2022-10-13,433881
28723,594,24,983.520000000,2022-10-14,433656
21144,9592,16,270.080000000,2022-10-14,433559
21144,9596,16,232.800000000,2022-10-14,433559
23591,9596,16,232.800000000,2022-10-14,433757
14259,9337,12,395.400000000,2022-10-14,433595
22446,9549,22,212.740000000,2022-10-14,433572
21370,1112,6,53.340000000,2022-10-14,433799
21370,9596,6,87.300000000,2022-10-14,433799
21369,1120,10,220.700000000,2022-10-14,433822
26472,9337,6,197.700000000,2022-10-14,433736
24459,9549,22,212.740000000,2022-10-14,433760
24459,9577,22,242.440000000,2022-10-14,433760
27971,9592,16,270.080000000,2022-10-14,433797
21959,1112,20,177.800000000,2022-10-14,433566
21959,9596,16,232.800000000,2022-10-14,433566
16887,9577,22,242.440000000,2022-10-14,433801
16887,9592,16,270.080000000,2022-10-14,433801
20987,1120,20,441.400000000,2022-10-14,433827
25434,9337,18,593.100000000,2022-10-14,433786
2534,1112,20,177.800000000,2022-10-14,433829
2534,1114,20,177.800000000,2022-10-14,433829
2534,1120,10,220.700000000,2022-10-14,433829
2534,9549,22,212.740000000,2022-10-14,433829
2534,9550,22,212.740000000,2022-10-14,433829
2534,1120,20,0.000000000,2022-10-14,433832
2534,9596,16,0.000000000,2022-10-14,433832
28092,1101,40,1748.000000000,2022-10-14,432946
27445,1057,8,290.960000000,2022-10-14,433563
27933,909,3,195.480000000,2022-10-14,433719
28468,1057,16,592.160000000,2022-10-14,433749
23454,1116,5,59.950000000,2022-10-14,433616
23454,1117,5,74.500000000,2022-10-14,433616
28800,9547,7,359.030000000,2022-10-14,433841
14181,9549,22,199.980000000,2022-10-14,433632
27997,1120,10,204.000000000,2022-10-14,433627
27997,9577,12,132.240000000,2022-10-14,433627
12361,1057,6,213.840000000,2022-10-14,433789
17170,1095,30,1326.900000000,2022-10-14,433870
28043,1120,10,214.100000000,2022-10-14,433746
28043,9549,22,206.360000000,2022-10-14,433746
28043,9596,16,225.760000000,2022-10-14,433746
27954,9547,10,517.400000000,2022-10-14,433717
27954,9564,2,101.180000000,2022-10-14,433717
20342,1112,20,177.800000000,2022-10-14,433850
20342,9549,11,106.370000000,2022-10-14,433850
20342,9596,16,232.800000000,2022-10-14,433850
6643,594,10,358.100000000,2022-10-14,433640
20068,1048,3,120.000000000,2022-10-14,433718
12104,9337,6,187.500000000,2022-10-14,433771
23085,1048,12,574.800000000,2022-10-14,433788
8469,9596,16,0.000000000,2022-10-14,433410
16378,1120,6,132.420000000,2022-10-14,433167
17078,9337,12,395.400000000,2022-10-14,433704
28630,9549,44,469.040000000,2022-10-14,433581
16626,9596,16,232.800000000,2022-10-14,433659
18493,9596,16,222.240000000,2022-10-14,433609
16736,9337,6,180.540000000,2022-10-14,433571
23870,1112,100,822.000000000,2022-10-14,433726
23870,9550,44,405.240000000,2022-10-14,433726
6875,1120,7,142.800000000,2022-10-14,433512
11956,9549,22,220.000000000,2022-10-14,433762
11956,9596,16,178.560000000,2022-10-14,433762
25521,1120,10,207.500000000,2022-10-14,433702
24241,9549,22,212.740000000,2022-10-14,433642
24241,9596,32,465.600000000,2022-10-14,433642
5632,1057,8,312.160000000,2022-10-14,433668
5632,1058,6,225.000000000,2022-10-14,433668
27869,594,10,382.000000000,2022-10-14,433558
26241,9337,10,307.100000000,2022-10-14,433682
26241,9337,1,0.000000000,2022-10-14,433842
18568,9549,22,212.740000000,2022-10-14,433537
18568,9596,16,232.800000000,2022-10-14,433537
28742,1112,1,0.000000000,2022-10-14,433624
9892,594,24,983.520000000,2022-10-14,433728
9892,9549,22,212.740000000,2022-10-14,433728
24813,9337,36,1125.360000000,2022-10-14,433553
28058,9337,10,329.500000000,2022-10-14,433654
2541,9549,22,212.740000000,2022-10-14,433565
15917,1112,40,355.600000000,2022-10-14,433575
15917,9596,32,465.600000000,2022-10-14,433575
26093,9549,22,212.740000000,2022-10-14,433834
26093,9596,32,465.600000000,2022-10-14,433834
24332,1117,9,142.560000000,2022-10-14,433637
24332,1120,10,220.700000000,2022-10-14,433637
24332,9577,10,110.200000000,2022-10-14,433637
24332,9596,16,232.800000000,2022-10-14,433637
22079,9337,30,921.600000000,2022-10-14,433650
27515,594,36,1476.000000000,2022-10-14,433796
25567,1081,1,47.240000000,2022-10-14,433776
18557,9549,22,209.880000000,2022-10-14,433714
18688,594,6,214.800000000,2022-10-14,433666
28803,9545,1,27.000000000,2022-10-14,433861
26123,9337,12,413.040000000,2022-10-14,433583
25439,9337,18,548.100000000,2022-10-14,433867
19220,1120,10,220.700000000,2022-10-14,433593
19220,9596,16,232.800000000,2022-10-14,433593
23017,1112,10,88.900000000,2022-10-14,433607
23017,1115,10,145.500000000,2022-10-14,433607
23017,9549,10,96.700000000,2022-10-14,433607
23017,9596,10,145.500000000,2022-10-14,433607
