CEP,Logradouro,Bairro,Cidade,UF
54505775,RUA JOSÉ SARAIVA DE OLINDO,CENTRO,CABO DE SANTO AGOSTINHO,PE
54505711,TRAVESSA LUIZ ALVES DE LIMA,CENTRO,CABO DE SANTO AGOSTINHO,PE
54505725,TRAVESSA DANIEL ALMEIDA SOARES,CENTRO,CABO DE SANTO AGOSTINHO,PE
54505730,BECO SÃO JOÃO,CENTRO,CABO DE SANTO AGOSTINHO,PE
54505735,TRAVESSA MARIA BARBOSA DA SILVA,CENTRO,CABO DE SANTO AGOSTINHO,PE
54505740,RUA PROJETADA UM,CENTRO,CABO DE SANTO AGOSTINHO,PE
54505745,RUA PROJETADA DOIS,CENTRO,CABO DE SANTO AGOSTINHO,PE
54505750,RUA PROJETADA TRÊS,CENTRO,CABO DE SANTO AGOSTINHO,PE
54525275,RUA JIQUIÉ,TORRINHA,CABO DE SANTO AGOSTINHO,PE
54580594,RUA DOS CRAVOS (LOT CIDADE JARDIM),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580596,RUA DOS FLAMBOYANTES (LOT CIDADE JARDIM),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580598,RUA DAS PAPOULAS (LOT CIDADE JARDIM),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580512,RUA DO MANGUEZAL (LOT NOVA PONTE),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580514,ESTRADA DO CAIONGO (LOT NOVA PONTE),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580518,RUA DOIS (LOT NOVA PONTE),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580538,RUA SEIS (LOT NOVA PONTE),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580542,RUA SETE (LOT NOVA PONTE),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580524,RUA NOVE (LOT NOVA PONTE),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580792,RUA TRINTA E QUATRO (LOT ENG ILHA GLEBA 1),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580794,RUA TRINTA E CINCO (LOT ENG ILHA GLEBA 1),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580472,RUA I UM (LOT ENG ILHA GLEBA 2),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580474,RUA Z (LOT ENG ILHA GLEBA 2),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580476,RUA D (LOT ENG ILHA GLEBA 2),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580478,RUA CINCO (LOT ENG ILHA GLEBA 2),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580492,RUA SEIS (LOT ENG ILHA GLEBA 2),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580494,RUA SETE (LOT ENG ILHA GLEBA 2),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580498,RUA B (LOT ENG ILHA GLEBA 2),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580502,TRAVESSA MARIO FELIZ CAVALCANTI (LOT ENG ILHA GLEBA 2),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580508,RUA H UM (LOT ENG ILHA GLEBA 2),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580384,RUA SANTO ANTÔNIO (LOT ENG ILHA GLEBA III),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580292,RUA DOZE A (LOT B CONSELHO),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580294,RUA UM (LOT N S DO BOM CONSELHO),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580296,RUA I UM ( BOM CONSELHO),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580298,RUA ONZE (LOT B CONSELHO),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580302,RUA D DOIS (LOT BOM CONSELHO),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580304,RUA SETE A (LOT B CONSELHO),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580722,TRAVESSA DO LIBORIO (LOT B CONSELHO ),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
